SID_QUESTION,VISITORID,SESSIONID
GNFRF_7,e882d86aced5424b2d4708d2fbfc6b23,a74d4484e39e9b612e64ea4fad67fde0
GNFRF_8,4b8c8853bb0e1b85ff2eae83751d5822,df21973029d24d50337249ae0f11ad3a
GNFRF_9,788c34fd08e64cb2bc4e1a6bd5737517,7a30685badb1ddb60e757f3938536525
H3LT8_1,684eb15b594e53116ff877752de0b5b6,4760a761a12eda0ac3fa0df181879e3d
H3LT8_10,2a0bd74cb0fb4285f211e21e178953d1,f92ea2045a300b1622fd761bb9c604f3
H3LT8_11,4781a1fd1b5a26cfafd076ee05d0a628,c17d3d17a7853cd81ef91c7bd3449959
H3LT8_12,785c2fb731f204b4abdfff2aebfa91dc,8e08cdc9d756ed7153c8c11874264fbb
H3LT8_13,a57012d215b0a39042598f494f42829c,2def5df4fcfe92bbcabcd0ce09efbdfc
H3LT8_14,355752ff60f5ec0548340bc7c16c7031,a9e60760ecf52e35c8f0087c3d9b43a8
H3LT8_15,fee713066f3578309917c9b54a872885,874df7ec8c5ff5c25056754ce89203ff
H3LT8_2,cf7088008d685f798a97548346cd3375,30e61dbb2d4ee07d68c61da1aff298d4
H3LT8_3,e00b75f5b252b0bfcc246d25239e865d,9140999277a616142a08d00e169d81e2
H3LT8_4,772644796d32e50853d1d9255c0767f6,536592b98f63c825d7294e5d51b80021
H3LT8_5,ce14c32b9479568e80e9334912d146e2,6227469e477477c6ad284acaa6e496cb
H3LT8_6,b63a34d5d9c6ac29cff168e0e60031d6,88f4dc633915483394aa73aed9496f47
H3LT8_7,766e2458f9c98ac473baba4d87f7de91,7ee19291fa08316ebfc7dc7a74665cdd
H3LT8_8,6c94fdb8bf07d9c0794fe57b3d74148e,da4d8ba1bb2fe7e06a613d31853f80a7
H3LT8_9,15589a02bec2d45117151f365ed6179f,0dbd552422aae07aee82e9c8b85b8710
H7T38_1,839b31060ed60d5004ba055d7bf1ebf2,3d1d0142c9f291c1509b9a01ca85a497
H7T38_10,843997393f0b1c3e9dacf8b68908e085,731823405a446df9a50e266a22af328b
H7T38_11,f4965035e6852a1c0ea2ff07c67a4fdb,6056a746fbe0c78f2b4adef841a2c4fd
H7T38_12,62673b4945e8f1aba5a312b25735160d,95796fce74363da12d589a01517a2cdc
H7T38_13,a6df95ee01ff5e60fa075c5554e8ae18,341a1e15f7eaf70e714c91a80b742b31
H7T38_14,7ae1b865b1abdb5e8ffe3b9d8f2b5ad2,c1c714829906be9afb53388e66b731b5
H7T38_15,2c343787c7c1db3dee1a1a9be48793ea,f9a636a1c216641907ef28f37ca9cba9
H7T38_2,0d0b5f5f4b149815de4a12c748d6b188,9ed295aa5537f443903900594a241cbe
H7T38_3,04db04b62f043479fed52ab937ae3575,b35ba0633c92eb76bd5cadbfb895136d
H7T38_4,09c09e843b7d5686cf51a225bbe7b3c3,526d2656b2aade95d235502e48ac65ba
H7T38_5,f5c31a77b8e4c4bb582552c779a47140,9ca21b6cbde0526cf94c2902e0b42cf9
H7T38_6,737c88f521e6323dedc4af66344e86ad,7ccde963baff658cb91ddf4dd12475b9
H7T38_7,70f381985058295615b2705f35d1d297,24487606d68ab610279aed98c36107e6
H7T38_8,4eb427089b8bda6124a397050467e46f,57fc318c777b80c786e8b2f801e8bc5d
H7T38_9,276a71580c82b9bdb58117f9ab3d2dc4,d53e6af9c47bb4099f752fb4050945a8
H9B17_1,a756b20fa98208d1075fc36a04e98a5a,8b839286024121647dfc0255cedb2808
H9B17_2,913b0fc3d77dbdfbe4ee6557601e2595,6cb779dfb4c805d70e4854ccb02b431e
H9B17_3,1f907b751de20bcc07dc823e833dab6f,0fcb3d8f065e7b5fca8088026e539881
HA04H_1,14719555406f7a878d555255c9fd923c,a0f8c3c045006e0fae8ad04c2fb335b7
HA04H_10,658ded783fd79373fd5a75089d5749e8,305931f6c63670d9f737ab932757f47a
HA04H_11,b58a42ff30e2200a6dd1d5017cf8a039,93bc27fc3ff6a99bb37cb23988b108bf
HA04H_12,1d60e36a53bc7b28e37640bdb8cc5245,06bb1bb24e2780ea587d5e492f979bc7
HA04H_13,1fa1cdc417a9ecac181934905d86bfaf,7cd146d51253bdf25fc74f968f0263ad
HA04H_14,33fbcb3657010d1d8a2269f8e2fb98ec,a1ea96c985515beb349307c40b37c4f5
HA04H_15,c576eed7cf370f34583e933858a6d2d2,fccf7cb569b8143514d1b081f45839ce
HA04H_2,ed031d0dea9384e99c9d60861caa560b,1eda7c4664b03ce30c1c969f1733819a
HA04H_3,dd9e1a6966895909c91997439ee28483,899121590a746ea56d898c0224375c4a
HA04H_4,3da4aa5d9eb860279eb28b0c0ec630a3,65ccccffa324723b9ddd39abb4b28191
HA04H_5,032f8e331646432cba6537eb70e71771,06e689b065f175d9ff5a240ff416e9d8
HA04H_6,770b2be2758daaa24493999a3c9dccb4,a78fbfd52f82d4882ba965039442b320
HA04H_7,777e9e8d7e0a4f74c2cebdb3e334ea88,ee337ffb8a9eaad2645f6acf6625f8b6
HA04H_8,f9cedd32a4b27118838090b974537e37,6fc4de5dd8f1f6d88f110af12ec3a2b1
HA04H_9,fc08fd10cad2e7920f804348d57772ad,2c509804096b512889217fa9882bb0a8
HCHMB_1,d01119f42933422a273184abce03278d,30a8eaa35bfbba75a4f283bd6de62a01
HCHMB_2,86bcf2d73e270ba148b62f573c2589f1,c13e6da00271d2b4b326c2859a2c760c
HCHMB_3,af186fef23764041b56f7d86fa65d71a,3a8281302606aabbf52400de4527c1e3
HCHMB_4,6f599a908257ad6718ff6978f704d634,e8c9d1bc614ca61bdc16837900978484
HCHMB_5,a57490549de9dafaa5a542a1159680de,01b76a4f4e74c5b13fe88095ad4af0a4
HCHMB_6,140ed77ac2ff40a88ddf92a7bbca9d20,3823e70d6f28cb038ee39cb7ec876d94
HCHMB_7,a9c9c3a96444446e95a291a9105ddb19,8a5895bebb39d37497fed54d16301120
HCHMB_8,da640faee281056a1e33d931bfebf4c0,5ea6e20b07b00f3d4bac17d8653be1c9
HCHMB_9,45150fbda143bd3eb48e75f6d74f2f2f,ce0754f42fcec707935dc989befdf4c1
HH4FP_1,4a3170f7bf775aa531c6f59b947fd7a3,b919737159174fb9ff59d91a8ea637ab
HH4FP_10,28926fca14177065eaba5699a13b0bde,96586fb118e3ac35609c4a95e282fe4a
HH4FP_11,d8123fb2d0c69252d3a25d0f5f7d0ace,161497f6140e801df407372bfc69ae92
HH4FP_12,132bcf9eec67750d7469833f10434cc3,3a52f4c78f91a25c2a2e92ef8024f496
HH4FP_13,abde59e6a60ac8588a460a1f81fa254e,44bed4a10923bd3b398dcb8f26bf7ab8
HH4FP_14,ac5ad7a71acb59cbea738714e02fe4ff,c3f9a9a1f2693c18b099aaa797eb6bc4
HH4FP_15,7ece8cb4a15b63e689520fb532ee33f2,7fb4eb3bce58bcf81e770a9596d2da0e
HH4FP_2,c7262b1cb776fff360765a50965d5978,7e9f031c7a7a7c017edda7e1595d382b
HH4FP_3,be322ba4e27e1327072d73d406d88666,2e3708ce7931f37b404bf978e4803cf5
HH4FP_4,dd2294ffff45153891f879da66a13138,2046a0c6439992124ca11b3ec06463c8
HH4FP_5,9488a913f3f13cfdce0435ba724cbcdc,a416c4803446a68877a962b59b092ff3
HH4FP_6,e03c0e0af18a926059e26aebfe71415e,d2cd743770e80600bad271d744ac3454
HH4FP_7,00bdcb967e69b241176875da0bc0220e,d5da7f93e80b0be35f80b01b0bdcf20e
HH4FP_8,a84b9745499eab3459c0d10040ed7dc1,6dd2eab4ac39abb4c53f25dacd37a931
HH4FP_9,71060222c49c1a42e93bc706a1b1f98c,f0ca28280c517ded040a4d7460548308
HK4RU_1,2949779bf94052ce30dae69524b263cb,853d42c8cfd7984f1880c8f3767d0de6
HK4RU_10,bc33eea95726c40e5b96045bb14b7a0e,7ade35052caf1b15c4d4ca6fa6c6db48
HK4RU_11,fa9efb670146933c57e9d95db043d1a7,811db1df23a4d3793560920257f9b642
HK4RU_12,5e559067a9457eeb9f7d5eedc09c4f96,9051dae92b042e3fd53b4bbdecba65a9
HK4RU_13,b047ae888087824bbebfa6a988d088b1,eecb50fa0360b3000a56c33cc96c0c6d
HK4RU_14,2a59d885f4de75cf6b1689946ff09389,80dd9b364040cdbbfd89b488da10c560
HK4RU_15,fc0cd17a11376a3d1105116597e79dca,37dbc6e00fc1845ecb9b4e3f15603ec5
HK4RU_2,a15f0f31583587d284bead93f1123d85,e20a61987701fa793409fff645ff9c57
HK4RU_3,3e141611c5c2a3a2dd142ba25801f9e7,6968d968c7d56a82c39e6e2bd05c3196
HK4RU_4,d79ecce5dc229b987747087c7dfbebda,242fa8143358cae9f59a2a293757518a
HK4RU_5,46697287d3b1f9b5bb6e7c68ff69a32c,41f518d4e11458013e439e7da19cadc3
HK4RU_6,192a503db9e89a1d0a2d4afd83ddada9,11ef8419ccf81fa500b75db7bd684f09
HK4RU_7,b5ed781cb01b035f925fd5ecde0d608c,5a7de502b6917081ca81f5b968797ee0
HK4RU_8,76c1f976f7411d301e826a10d955f385,0747448b8e8b15b925244060b90b32cd
HK4RU_9,6eab7344b5de69a754ad322bc45edcf0,741072bb8800f8efce401f5f1ac9fa67
HP71D_1,e6b5702afbcc58c92bd67b7f48d02a57,b701bcb7f988f15a29ab43cf223912d8
HP71D_10,e4d41c5edf3bd96e9ff323f14b34fb06,7c250fbe8274115e100323200eacd338
HP71D_11,b65952c833036fd355727813b51239a5,d66e84126d5c1565d3d2168aacc011ac
HP71D_12,b1bb0889bba40c62b5fab65e5e3b0591,10f8a1135af3be0681886ca5fab01a74
HP71D_13,ebbd0c7adef6bf9e2455119c27a205d2,7f474886274a1311667f16218a081997
HP71D_14,6998daa0aa8ea8a7bcc9995489cd456a,7d43cfce01d760f91ad228058f5f6ca2
HP71D_15,65defe2cb4488ab4d65b9bef0e8047ee,bf7c667988af74f385aa2e8c153c7872
HP71D_2,c29f5b6771de0c52797b6ab52ea43741,ff56a0fc28331205f91d2f12304de14f
HP71D_3,752fed81f6449d13492b3bbb31367394,99d43959e8b2fb3af12219d362125d1b
HP71D_4,f4f6ead52fd4e239e612ef5544515b1a,d94090495ca62bddaf7b49c67190607f
HP71D_5,e3190a2638dadbbb391a1b1b7a06e848,99e0d9f20af536f83e82c9200606e406
HP71D_6,e97c44f3328aea3c41aa7f91a370a918,733589cb382eeefbcc0916ea87ec6d8a
HP71D_7,c905f76cb07a89ffc3b8145e3f4373e9,5f09547d23ea92895cbcaabb47e51d9e
HP71D_8,0b4ce509dea2370c1e8bac6913c0c34f,423350e19974cbcc8176d9be403ad3e1
HP71D_9,9b301860cf4af44b4417249fc9a9458a,20408b8680a3a5477d9bc7e061593e56
HUPSU_1,001b88b073d61235f8106e7147761024,e212c463ab6f80c0c2e8e3956dcc708e
HUPSU_10,77937d9830960532d0c953f06e8e561a,d3a59d9240ed92d57de342f6e598b856
HUPSU_11,b0675b79826dbbffa7d362cacdc219a4,fcddd96c4d3d5ea2f7307a568a021b06
HUPSU_12,a62558b5f1945c37407eac7d0ae82810,58da81134560862d533bec45e1f6802f
HUPSU_13,f3a41c3b598bd652a3440c78a49db3c2,425204004aad625952993473cf41adc6
HUPSU_14,29caf7946ac3aa0ffaa3aa87a19f0d3e,acdcabe15387990974c337ed0e7b7af0
HUPSU_15,f7a811bd1a6335dc9120ce4017127449,a96b65bb619346a7ba80e8f0ed0eec86
HUPSU_2,f6a6dc680344cb47bf980c148c230020,fd61d0cb08b5a84821ee07985c0faab3
HUPSU_3,03b72209c8a81b95859959f8323be40a,1fc4c6551c12115e03cde191efea1e35
HUPSU_4,13994bfa221e175f2278e0c63a28c724,65d4fde9088ccdddfa88638767a92563
HUPSU_5,4c6774b0884665bd62ca0c1255b1a99c,dead180065b74fd847b815f10ef96abc
HUPSU_6,fdedf66bb8f93da9cf50a48aa07ec8fd,7fd64b699b15c12a5a4af22caa489732
HUPSU_7,18ca92bcf83aec186deba3d219ce78b7,124566857a4dd0c7a914cff319dbccc3
HUPSU_8,6efbfb523b40f8dd199911d110daecca,5499d17db89a2a0c32faa8f5ba48dbdf
HUPSU_9,90e2d30b0e7161cd61bcaa3eaa11fbf6,f434a3107453eab42d9a8519d8f71c51
HYNA2_1,9476acb008fb9b1df4ba6693277f0649,411822f85681313cb9f5036de2c8b7e6
HYNA2_10,d18e886fc02d73954312c347527463ff,92236abe980f271ee2f34215dcc6d139
HYNA2_11,56d8a7db3c8a4a1d2755b4ff772b72a5,81ff7c087fe1392038a9dbce4a257a69
HYNA2_12,5b04770ba2766ec1f5277e7d521f6543,9fd3d1b503465aea7bc0f9475752fff4
HYNA2_13,3f03c78f3a69ad6ec369092f3a4314e9,e9436107d26c68d70c1ad36c020fb1fc
HYNA2_14,32cfc31b32d9f945a0f591f2b31bd0f3,7d5682a5efcbe9f043535b09ca7cbec0
HYNA2_15,fc99e711a615679fbc77cd73ce96a753,cfb5aa59285cba743b401df0a5885051
HYNA2_2,d4d1adf55ec824ec27bc08430407104e,4b9efb63ae95c9e4c4c184d771654e6b
HYNA2_3,3b7af2f84307d3d058ecd4f60b9b8eea,629182f6d17efd990f2c4d4411b7924d
HYNA2_4,89c7492a4045501ab917ac67a36347a1,e0cf07cbdf777e433ab52975564be915
HYNA2_5,8a5398119928e9c62a25e8d706a12e89,a42d335e4621875bc089996d745d3439
HYNA2_6,ec5725b93033d78dc1aff2e1a492ffc0,b2fa0b790259aa8cd544af3ef7907490
HYNA2_7,50ce62a0d51aa7f7d1adfb811e58179b,9f177d1b6e24a93f994336bc251e6f39
HYNA2_8,47e127ffe245c64897ccc30913e1d727,2427fe5c2c32d4aa1ebd0c88611c1767
HYNA2_9,1ee6d9928e677895226c234dbe7dcc62,56bf35f8ec502b83c63c181893b4b6e8
J1880_1,64a320e198925add6a130842c457b446,80c64a9db3584cedcc57b6c195413eb5
J1880_10,ee28d5736070704dc164a3d9959939ad,ac746c0f56b902d166f7f7d81b75f8de
J1880_11,91a9ce29fa969915810ec4584ce2e55f,d6991bcf2fa5bbf779bd2cfc5d099db6
J1880_12,1bc001aba9c8cd913529940a85c508c1,570f23e73ffbd33aa4c227f451f2cfcd
J1880_13,295c3c86a88c8ef9a0e4cae6ae87acc1,8bab05f2001299de7d7230390474bb22
J1880_14,fa26bce43c854d4d75de5f33e493ffe1,457e3461185c3653d05a2b207ef4a385
J1880_15,7171a15d5ebc86ca0d906f865cd50fc5,5ae6a1c88b01cb985941e58c3805919e
J1880_2,0018c5479de75e101d59e026404412ef,6e34b4ba4bdd6e742c54b3fa6f094649
J1880_3,31fcbb191b913515360d8c36b1235479,3913a64a3775c1183d4456bcbc7bac4d
J1880_4,47ddf62e66d34ad40a2dff0379bc6bbe,39fd39397b8b140b259559e364d0832a
J1880_5,67f4e08a5367ea756034b1177affb03d,e5ab214ca6db72f54027adebb7b2d33d
J1880_6,e44b6bc01e94686d97a32fb92789ac14,6e345a72f93b4b090dbb95195578d814
J1880_7,56eb06a8218c8e4fd1e4c9de29e4244a,a8783edc1bb5958cc20bca9f8fcb680e
J1880_8,399b418ed14a3f4575ea86a9bba87ed5,20200a08b1a7b44a137f3cd1c3f5daed
J1880_9,df56b92a514e32947b831769cc4a6eb4,72935e7c236b46656ff57750429cb6fe
J39G9_1,d7edd15c2ac629d0d56e268e5d8fe3a5,b4cc6cbd5946a14ecd2a657793a2d38b
J39G9_10,b4b13f559f5f8488d138f754a5b27359,715c501436c69d35100a0f22f9192e82
J39G9_11,3908682569332036f0acbab8ab67de60,f05215f5c72a5d4d35c2ff63b337b4ce
J39G9_12,177d3ea9aa19d61ff258df45cdb74051,c59a6bbcff6b24e33310ee18b77d405a
J39G9_13,b33c160c5683eb35845efd870c456ee2,bf119ee182a15ac63c2ad8e0602a3bb3
J39G9_14,2b5699bd6763b7b00cf91abf0094e915,f91b03352f58d14a75674022c485ee88
J39G9_15,c024e3dbb8a2c9154940a8d60ea213d6,8032b187d7f8e6228a4f6aeb340df64f
J39G9_2,aa8de2264d54d479e9224034741403c2,210390cc89a6da466249d11c3bcc5c23
J39G9_3,0789bbe74862c2a5d15313ad40c34672,c5daed25d471a5d9d6f74d29c824dba0
J39G9_4,76a431c32d52b7064165d74103f03a2b,f5165e97ae2d2be87729a6861778138a
J39G9_5,a60932b91bfacb745c2df78a149bfb97,ae7917761fb54b8f3cdb1bfab1cc4ff4
J39G9_6,f8808c7e9917b8de34d74d9f61206058,332c42af1ea12dbbae673fd3124d914a
J39G9_7,adfd3bfc24a7ae72eb24292ce5dd5e09,53a3321815cc2a9726ed43c65b8142af
J39G9_8,56e8a4355d39ea83084cedc03be31582,cbb67602c75d0fe5269957963c1dfb2d
J39G9_9,31d98841e025cca06aeb8bda0a7f7194,c0427b0bd9c6e0b817d31e9655549e0d
J6H2B_1,c5810aa45996dddf9a4ce70e72d345f2,ca066266998f0830b9d538976fd4ec75
J6H2B_10,fd52eb5db7cf7847678413637a868cde,02081be1ce4557006c6fdcd5cba1513c
J6H2B_11,4fc5fa85b0ace40b928da4754191b4fb,d7f8fcfb446dee99a5e7dcc1a032a289
J6H2B_12,f5e746161cd3c9ac04fef42e7b816a4d,79b85067572bce4f8c87dadab0a76058
J6H2B_13,9c117e2fd4bcf1f1b8424429997d4056,5f60bc89c442c154ce4b15c21bbe53fc
J6H2B_14,acb65bd66211431084bd02002891d705,45d725dfea68224590a386ac17b5b332
J6H2B_15,f3f5f3b48117ee9c5ee442df804f283d,fd5008ab2a75b09e3ef90096b46f8207
J6H2B_2,808e64d273c8ff9bae45d342de97874c,49956586da0934b01013f44713f7f3cf
J6H2B_3,1f183377370aaffff01c54f654714deb,a3da022b67d775230a91855f857f7997
J6H2B_4,f4c7d4d1bf2821a9d312d258bbec4f73,b02ae6eb2cd61362af34859fb3386b8d
J6H2B_5,6c6afa21e6f96bdc19ff1711a652909b,0ec3f64086ba31fe2c3864efd591a2b2
J6H2B_6,d6f08d5bf29488edc29a79e9cfbfa02a,12a082e31e858cf178bb414a21e20320
J6H2B_7,14858d55d0f6a8b2d065fbb28d9cf549,80712ed0316d130c03c20f509fe5d1cc
J6H2B_8,0864e52a7c778f3b525c7ff73d9d6c72,2259a946e7c21771d67d9349fa27591b
J6H2B_9,6c49d96f7937c4c34957d50c7d78ad20,4356f24ddaba9d22cd93e204603b7539
JFJSX_1,4a3b1f08a0c1e354cbc749e4c5cf7b18,d8382cc2beabc1002c2aa6a9100d1d81
JFJSX_10,18fca59b2627aad99436717d1b370410,8d3b7ef93e488ddd54f7a494a6636dfa
JFJSX_11,aa69dd637fb65b9e3295093a21995e64,bddbf554c7852d3c88cc56311293c996
JFJSX_12,f8e9593d2fbd6b043cec3b95458a64fa,812ee872bb870fcab1a3693d07b00689
JFJSX_13,f925dfbd8368d78dd063e18037ec439a,f1f1bc6d95ced87ecd33a7ecc798ada2
JFJSX_14,10ca5ff3a158637c14d9c6d68f82e3aa,026e2702210d75467cdf62161ed433a5
JFJSX_15,61eb2c41c08addcb8aa2e4662fe788a1,416ac01e135925ad866e296ed379ec46
JFJSX_2,d59a3c3021eac0d2e3ae02c5a4a49c78,5f21e66841a48b571bd79bbf677997c6
JFJSX_3,cab490cdac02ff624f7072565a05b68b,f20a03d1686faaec898750a7b87700e6
JFJSX_4,87b4f4fb3ef1413324de39f635ebb55d,1f48186b7d1fb635b083430f6fb98e8f
JFJSX_5,039f0bbe0eeb32eed5c5b25684d5c50f,520080225384d22cdf5cef6ff9a877e7
JFJSX_6,516f3b4060d776c50892daa08a4ea97b,31db0364554c862372212b9d6c170efb
JFJSX_7,d52ac70198a687d2f38f2573fd2f92ff,903bc892506ebcfdc634b902918fee95
JFJSX_8,8b0f89454883a6656cbc2fa2416f93c4,165e3ccc3aa9b1251b92be20f49cfc76
JFJSX_9,e13598af41948cb366345f531c993ed2,77117d489a2e0d1d2a211b123acb4d2b
JO9RJ_1,91cbf0b0ea5fa7af1840ccde6c8b417c,efe7649544942b27f006035a641c082b
JO9RJ_10,c42b58589fa01f82b795e585008d0097,d9462e2967f6c4c75de6e04c1410d7df
JO9RJ_11,f5ae8d55eda05ef0139d9b8fb385ebde,3ae1d77412f50a256933311ba51c347c
JO9RJ_12,4ca1b1134c6f2dd974d24799645b1572,1d92340b5efdf5b8bbdfd1329cdeb9b2
JO9RJ_13,c371063c0d3924e46643d262000f1864,fa59285edf8165bd5f797b3bc4380840
JO9RJ_14,1eaedc53761859e34580c39ed3295224,055785b39590617740dac36f843ce91f
JO9RJ_15,de44a5498534c5461c5d583c2fe537e3,c3e190aa01d6217da3c428ee6ec2382b
JO9RJ_2,c83f74c21c63113441b881032be56084,c892d4a97c17b17c140c1b4abb18933a
JO9RJ_3,08fe180cd32beb288dae33bcdb8cd62d,8938cd5a0f87f249a9ec8a903937254a
JO9RJ_4,8cc86b68371bd73a163c34a55ede2240,10549416b6e4555364e46232b5af11ce
JO9RJ_5,1f495846da3114469b1ecafc1a5c1293,ed7266c6611440fea130f9c2e5e5d67a
JO9RJ_6,9ea44980d4a8e27d717eafd6ef36dbe0,4766692cab3f40d3c85c725a4e1c604e
JO9RJ_7,e13ef06d526eb99f17c778878496e562,355cbbe22d90b9bf05bf5633dc67a194
JO9RJ_8,e34355f2554ec6725106807debcd67ce,8a124727dec1b66e1bf20256a3840050
JO9RJ_9,71dac0e5c8da10df80fac935e7810580,00c095e424d50c1c10b25891ea46784f
JRB0B_1,e41590b48144dd29aedde0fa0b6454ef,f005a17799b33cdacfd2abff68669824
JRB0B_10,105fbcafa604edbfab6f47c53be904f9,1c7e8874e31172af89916af5535b1341
JRB0B_11,e7914bcf0a333247cd5d7da9d30ad162,bb783bca129857b98f41c07915e3ae42
JRB0B_12,71a83eb7e5af09286b7878195b914fe9,c8a71865ee005088e4b805b4e41dae27
JRB0B_13,43f840c6e4fa59dd4816a1edf0769562,a36bd78ba3222f3577511355ea38bc08
JRB0B_14,c0e876b113772baf2b8a619a1bb60202,4cd077551f567f67362504f81906ca73
JRB0B_15,c1afb4115babcd7e5d3e1ecb58bfab87,ee05abf1bfb3e7084d45f73688ada032
JRB0B_2,e38f50a2ee73117049ebe764b856f17c,31ade45d750e82880bee0e06ce5fab89
JRB0B_3,ab4eeabcf54b495e8fb5769f2f179e31,ee6ecf66758834334f486150528e41e0
JRB0B_4,4ea77e206d85590e8cead77dead19d5e,f67b0366d4d7974a31b6c22da0af4959
JRB0B_5,17bbceb95c3df39fc55dcf921d2cdf1a,c03594010d6aaecda2f9f651de06bf0d
JRB0B_6,041e540e25841ebb679e44c2cf3990e8,dfe52fb3ab4c5a0864e4e5b14a28241b
JRB0B_7,864cdd3576425edc8c970f2c391f48be,bd6f4038d56544739a3c4a979519b858
JRB0B_8,27d934e21daef59f9a20af986f54841d,1059b1b4cde6d0a2d868d1b06ea6fba1
JRB0B_9,fa0497d526c47ecc87b68f92845f38cd,dc3f4dea394734bafa0b25347663440b
K6ZDW_1,9921613adc16807b7e470f300eb9e410,7d694377998f4593c9ff954172610cd1
K6ZDW_10,0a9e51aa25cd51a3c06b590167e695f4,6e7062340176b718a4b6b3ea0fe2f9a9
K6ZDW_11,f46bc3cfdefaee63c309accc8150dc6d,c0434dcef44a72ec853bf6912903a77f
K6ZDW_12,1829da2686608b172d42fd36d1f688c7,b4b22f14bb36e5b45babb04f08589a4c
K6ZDW_13,0346174e0a91a3afbe7094794e5ee515,da537a70e0acf44703ca6fc0287b417d
K6ZDW_14,9944ec993d5f5ad13704a1609caaf97b,44ac41556b349f92a92e9c369da81c87
K6ZDW_15,07055e76c1bcb84ae26d0ecd09151a5e,9b86ffaee4822b6774b02c942b1759b5
K6ZDW_2,7f43da9bdd3f715e075d2c64557bff3b,b163d3f05d2ec4ab2f17e124f601176b
K6ZDW_3,0b3d19cdbfd1dce40920d2e9c35125e8,b38cdf5a83ff77cdc235fbe8ade2278c
K6ZDW_4,7668046411dbda766c17d1cceda63967,4f5df03b18160c97ea2e29040cea23d1
K6ZDW_5,661709c0e2cd2d63b914828c80debe5a,78c03f15ecddcb35526a81b01e036be7
K6ZDW_6,a5fff2239fdd482c0efebca1b288a96a,9eaae25fe9fe9494bb854fbdbff6db38
K6ZDW_7,830c9de5fff48d3499e3a8129eddd345,d86926a6d03a694448e60cd71141a9c0
K6ZDW_8,898b9e4c6faf3716e69443e3876a3a34,d5a0e6070f0f496ead72506de5032880
K6ZDW_9,9344596024559dd46007027f8eec9055,2a8f3849f3bbad3dbacacb1e5773cec2
KAK9U_1,d64618c84c3047b1ea8f9f738fefbcc1,31cef1d7c6f513c0c2035baea15f48de
KAK9U_10,62cd48972b08e62a6471e672c68e3106,883bbfd59e60043d1ee09fc7fa1c598f
KAK9U_11,39b193073e62809745f29bae95a4f222,2e6a6147d63d425b622ffc63189c8afe
KAK9U_2,244ead9de294691793f4f9f3fabf9ff4,3b613cc733a26483f8b93348973f7bd4
KAK9U_3,012e8b6d6eb468cc5e3c4c7e45650115,b1a83d636b879b79d85db39ab2671163
KAK9U_4,5b9d4416c5451607032f41b2e2692a0a,2b1677ce5b148a2ae999580dbc70ae9d
KAK9U_5,5e70a9b21de7de33392adc7f061b291b,aec160b56970076d7d26337275656569
KAK9U_6,c55115e1ec3eea3e4d74fbb79e2f1da0,d4a62480002bb528495d99f268d0adfc
KAK9U_7,d84c2293c73c0828d0a8259af8e99229,47b0e5f500b38d9a78a238cbc2e6a3d4
KAK9U_8,55f8053c3b2bd0a82081e828dad5b0ce,b84b340650ed206462bbb10dbcb01776
KAK9U_9,01407f8da8f855c57716e19b3c35795d,9786f6a8d554bc426d213da0abef728b
KBCXA_1,48a2b9d72a5ca3a5ecfa8de22a617e86,11e7f0f9026cc166b725493337f7e61c
KBCXA_10,885371cce5585f0c2fa87cc6423969e0,e20a941c61d5f7312cb707fe4c737a3e
KBCXA_11,cbdaadab79199367a5812ff9e3c430b9,e02604abe34c00f0acc0b2b62eaa78d8
KBCXA_12,c11935b86366e7109b756c970cbacd8b,30980d4e6678c46f9f5f03ca05824f36
KBCXA_13,997232200eb50f6d70977a634dd2e526,de0e5a859fb12c5e27fdc23d272d3dfe
KBCXA_14,bc43657d6712fe0f922b288d9f59c466,41deb02303194ff3981b9c6b6abeb86f
KBCXA_15,0d200c8c0f9ba0ed55adb1c7291d2fbc,71fd9dba9be80f6b084fee6841ec9324
KBCXA_2,a7a91ec9fe3ddb50af397928e931a595,2afc19dd27b4405772b160864b27dfc1
KBCXA_3,651c0de34e7d945a07e4f50f21af45b4,e6f080c8f005fc2c06d16d8531a55f0b
KBCXA_4,5fd71bed1c96681080edd2057a2c7e8e,a83d0005a0f1541a049f82e0bf02f44e
KBCXA_5,07488f12edb1a62bd43711dd4dc5b414,20d19215615ead2f8d0f27e9ea8d5a20
KBCXA_6,279cd6d84492c50b3c6023193e0da4e2,f4fbe41c93850eed1224369bb393856c
KBCXA_7,3c5168bd4713ace3f489fd4befba6a74,b5c8f770579557382b0f8d0c763aa655
KBCXA_8,27b0e1923d12ba7a9a97e42ac203ed46,10307fa7f48489bcf7a5db8271623df2
KBCXA_9,fdfba05586e0ab4205c3e3fac999cfba,66b053aaf09bacbd589e22ca83b68fc1
KGNTA_1,55931d39c9fdbeda32ce8a61df6b8268,833d219a0f221d674b1929a4e855152f
KGNTA_10,c77aba21b15fc9643fea35fd5ce79f7e,b37b1923e1c745353e94c04a553b20b9
KGNTA_11,6e649e397d6f06b314986dbb62f8bc04,b435a6ab1fcb3c69bf26088886e23c35
KGNTA_12,e307d1b35a6d00b1f58ddca2a172bf55,09cb42c1f710b3db269993d50d4361a9
KGNTA_13,4ded96836a3fe78147cd65f8d2d62d2b,a87cde43667b19c39cc7fa03aaa0f56b
KGNTA_14,422884ce59abe0edcc1f2724d7e0c346,0df0148f0411f4ccc0fc9e49e6b5111b
